0.036437,0.011880
0.036500,0.013365
0.036562,0.014622
0.036625,0.015079
0.036687,0.015422
0.036750,0.015764
0.036812,0.016107
0.036875,0.016564
0.036937,0.017249
0.037000,0.017820
0.037062,0.018620
0.037125,0.019305
0.037187,0.019877
0.037250,0.020219
0.037312,0.020105
0.037375,0.020562
0.037437,0.021133
0.037500,0.021933
0.037562,0.022847
0.037625,0.023532
0.037687,0.024218
0.037750,0.024789
0.037812,0.025246
0.037875,0.025931
0.037937,0.027073
0.038000,0.028216
0.038062,0.029130
0.038125,0.029815
0.038187,0.030386
0.038250,0.030500
0.038312,0.030500
0.038375,0.030615
0.038437,0.030386
0.038500,0.030272
0.038562,0.030729
0.038625,0.031186
0.038687,0.031643
0.038750,0.031985
0.038812,0.031985
0.038875,0.031414
0.038937,0.030843
0.039000,0.030386
0.039062,0.030272
0.039125,0.030158
0.039188,0.029929
0.039250,0.029929
0.039313,0.029701
0.039375,0.028787
0.039438,0.027645
0.039500,0.026502
0.039563,0.025360
0.039625,0.024218
0.039688,0.023189
0.039750,0.022161
0.039813,0.021362
0.039875,0.020219
0.039938,0.019077
0.040000,0.018392
0.040063,0.017592
0.040125,0.016792
0.040188,0.015307
0.040250,0.013251
0.040313,0.011538
0.040375,0.009824
0.040438,0.008682
0.040500,0.008225
0.040563,0.007197
0.040625,0.005826
0.040688,0.003884
0.040750,0.001599
0.040813,-0.000114
0.040875,-0.001142
0.040938,-0.002170
0.041000,-0.003313
0.041063,-0.004684
0.041125,-0.006740
0.041188,-0.009024
0.041250,-0.011081
0.041313,-0.012566
0.041375,-0.013480
0.041438,-0.014393
0.041500,-0.015079
0.041563,-0.016107
0.041625,-0.017363
0.041688,-0.019077
0.041750,-0.021133
0.041813,-0.022847
0.041875,-0.023875
0.041938,-0.024560
0.042000,-0.024560
0.042063,-0.024560
0.042125,-0.025474
0.042188,-0.026616
0.042250,-0.027645
0.042313,-0.028673
0.042375,-0.028901
0.042438,-0.028901
0.042500,-0.028558
0.042563,-0.028101
0.042625,-0.027987
0.042688,-0.028101
0.042750,-0.028444
0.042813,-0.029015
0.042875,-0.029015
0.042938,-0.028673
0.043000,-0.028558
0.043062,-0.027987
0.043125,-0.027645
0.043187,-0.027530
0.043250,-0.027073
0.043312,-0.026616
0.043375,-0.026274
0.043437,-0.026045
0.043500,-0.025588
0.043562,-0.024903
0.043625,-0.024446
0.043687,-0.024103
0.043750,-0.023875
0.043812,-0.023532
0.043875,-0.023075
0.043937,-0.022732
0.044000,-0.022390
0.044062,-0.021819
0.044125,-0.021476
0.044187,-0.021133
0.044250,-0.020676
0.044312,-0.020676
0.044375,-0.020219
0.044437,-0.019762
0.044500,-0.019305
0.044562,-0.018506
0.044625,-0.017820
0.044687,-0.017249
0.044750,-0.016678
0.044812,-0.015878
0.044875,-0.014850
0.044937,-0.013480
0.045000,-0.012223
0.045062,-0.010966
0.045125,-0.009938
0.045187,-0.009139
0.045250,-0.008225
0.045312,-0.007197
0.045375,-0.005826
0.045437,-0.004569
0.045500,-0.003655
0.045562,-0.002742
0.045625,-0.002285
0.045687,-0.001599
0.045750,-0.000685
0.045812,0.000343
0.045875,0.001828
0.045937,0.003199
0.046000,0.004112
0.046062,0.005026
0.046125,0.005597
0.046187,0.005712
0.046250,0.006283
0.046312,0.007082
0.046375,0.007996
0.046437,0.008796
0.046500,0.009481
0.046562,0.010167
0.046625,0.010624
0.046687,0.010624
0.046750,0.010738
0.046812,0.011081
0.046875,0.011652
0.046938,0.012109
0.047000,0.013023
0.047063,0.013594
0.047125,0.013708
0.047188,0.013936
0.047250,0.013594
0.047313,0.013365
0.047375,0.013936
0.047438,0.014393
0.047500,0.014965
0.047563,0.015307
0.047625,0.015422
0.047688,0.015307
0.047750,0.015193
0.047813,0.015079
0.047875,0.014965
0.047938,0.015079
0.048000,0.015079
0.048063,0.014965
0.048125,0.014965
0.048188,0.015079
0.048250,0.014965
0.048313,0.014508
0.048375,0.014279
0.048438,0.013822
0.048500,0.013365
0.048563,0.013251
0.048625,0.013480
0.048688,0.013822
0.048750,0.013936
0.048813,0.013708
0.048875,0.012794
0.048938,0.011766
0.049000,0.011195
0.049063,0.011081
0.049125,0.011423
0.049188,0.011880
0.049250,0.011995
0.049313,0.011766
0.049375,0.011880
0.049438,0.011766
0.049500,0.011195
0.049563,0.010966
0.049625,0.011081
0.049688,0.011995
0.049750,0.012794
0.049813,0.013137
0.049875,0.013594
0.049938,0.013822
0.050000,0.013822
0.050063,0.014165
0.050125,0.014393
0.050188,0.014393
0.050250,0.014393
0.050313,0.014508
0.050375,0.014736
0.050438,0.014622
0.050500,0.014508
0.050563,0.014393
0.050625,0.014165
0.050688,0.014165
0.050750,0.014165
0.050812,0.014279
0.050875,0.014393
0.050937,0.014279
0.051000,0.014279
0.051062,0.013708
0.051125,0.012908
0.051187,0.012223
0.051250,0.011766
0.051312,0.011309
0.051375,0.011081
0.051437,0.010852
0.051500,0.010167
0.051562,0.009253
0.051625,0.008111
0.051687,0.006968
0.051750,0.006054
0.051812,0.005141
0.051875,0.004569
0.051937,0.003998
0.052000,0.003655
0.052062,0.003084
0.052125,0.002170
0.052187,0.001371
0.052250,0.000685
0.052312,0.000228
0.052375,-0.000114
0.052437,-0.000571
0.052500,-0.001028
0.052562,-0.001714
0.052625,-0.002742
0.052687,-0.003884
0.052750,-0.004569
0.052812,-0.004912
0.052875,-0.005255
0.052937,-0.005597
0.053000,-0.005940
0.053062,-0.006397
0.053125,-0.006968
0.053187,-0.007425
0.053250,-0.007311
0.053312,-0.007082
0.053375,-0.006968
0.053437,-0.007311
0.053500,-0.007996
0.053562,-0.008453
0.053625,-0.008453
0.053687,-0.008225
0.053750,-0.008339
0.053812,-0.008111
0.053875,-0.008453
0.053937,-0.009367
0.054000,-0.010167
0.054062,-0.010852
0.054125,-0.011309
0.054187,-0.011538
0.054250,-0.011766
0.054312,-0.011995
0.054375,-0.012223
0.054437,-0.012566
0.054500,-0.013023
0.054562,-0.013594
0.054625,-0.013936
0.054688,-0.014051
0.054750,-0.014165
0.054813,-0.013822
0.054875,-0.013365
0.054938,-0.013251
0.055000,-0.013365
0.055063,-0.013594
0.055125,-0.013480
0.055188,-0.013365
0.055250,-0.013251
0.055313,-0.013023
0.055375,-0.013137
0.055438,-0.013137
0.055500,-0.013251
0.055563,-0.013251
0.055625,-0.013251
0.055688,-0.013480
0.055750,-0.013708
0.055813,-0.013594
0.055875,-0.013480
0.055938,-0.013480
0.056000,-0.013822
0.056063,-0.014279
0.056125,-0.014393
0.056188,-0.014508
0.056250,-0.014393
0.056313,-0.014165
0.056375,-0.013822
0.056438,-0.013480
0.056500,-0.013480
0.056563,-0.013822
0.056625,-0.013936
0.056688,-0.013708
0.056750,-0.013708
0.056813,-0.013251
0.056875,-0.012680
0.056938,-0.012451
0.057000,-0.012109
0.057063,-0.011766
0.057125,-0.011652
0.057188,-0.011081
0.057250,-0.010509
0.057313,-0.010281
0.057375,-0.009824
0.057438,-0.009367
0.057500,-0.008682
0.057563,-0.007996
0.057625,-0.007425
0.057688,-0.006397
0.057750,-0.005369
0.057813,-0.004455
0.057875,-0.003427
0.057938,-0.002285
0.058000,-0.001371
0.058063,-0.000685
0.058125,0.000114
0.058188,0.001371
0.058250,0.002513
0.058313,0.003541
0.058375,0.004798
0.058438,0.005826
0.058500,0.006854
0.058563,0.007654
0.058625,0.007882
0.058687,0.008568
0.058750,0.009367
0.058812,0.010167
0.058875,0.011195
0.058937,0.012109
0.059000,0.012794
0.059062,0.013480
